Observation Time,Temperature,RH,WS,WD,AP,Station,anomaly,anomaly_score,severity
2012-02-09 01:09:31.120144896,1.11,46.85,9.93,157.63,986.98,Bharati,False,0.1556242790841926,Normal
2012-02-09 02:18:31.249273856,0.48,60.97,7.17,143.6,987.45,Bharati,False,0.1628982469968198,Normal
2012-02-09 03:27:31.378403328,-1.01,79.44,8.81,159.7,988.0,Bharati,False,0.139382957631919,Normal
2012-02-09 04:36:31.507532288,-1.75,84.25,8.98,161.0,988.05,Bharati,False,0.127097101110905,Normal
2012-02-09 05:45:31.636661760,-0.43,71.11,5.97,142.66,988.92,Bharati,False,0.162539565296915,Normal
2012-02-09 06:54:31.765791232,-0.46,66.67,4.32,152.15,989.1,Bharati,False,0.1698405843442398,Normal
2012-02-09 08:03:31.894920192,-0.69,53.24,7.09,160.43,989.32,Bharati,False,0.1910582409109472,Normal
2012-02-09 09:12:32.024049664,-1.29,53.46,6.87,170.24,989.95,Bharati,False,0.1934525207358771,Normal
2012-02-09 10:21:32.153178624,-2.02,52.84,7.64,175.68,989.92,Bharati,False,0.1880915133353375,Normal
2012-02-09 11:30:32.282308096,-3.81,54.39,8.58,177.46,990.0,Bharati,False,0.1915686536083362,Normal
2012-02-09 12:39:32.411437056,-5.26,55.44,10.7,175.81,990.0,Bharati,False,0.1705139793222532,Normal
2012-02-09 13:48:32.540566016,-5.81,56.03,11.0,174.77,990.0,Bharati,False,0.169982432540294,Normal
2012-02-09 14:57:32.669696000,-6.25,55.8,11.1,172.44,990.0,Bharati,False,0.1679613870553471,Normal
2012-02-09 16:06:32.798824960,-6.98,56.07,11.08,176.06,990.0,Bharati,False,0.1699723385501965,Normal
2012-02-09 17:15:32.927953920,-7.62,58.32,10.28,181.17,990.0,Bharati,False,0.1644840719342292,Normal
2012-02-09 18:24:33.057083392,-8.24,59.96,10.37,186.55,990.0,Bharati,False,0.1543126543129376,Normal
2012-02-09 19:33:33.186212352,-8.02,58.87,11.18,188.37,990.0,Bharati,False,0.1462827094331784,Normal
2012-02-09 20:42:33.315341824,-7.61,57.29,10.24,184.07,990.0,Bharati,False,0.1601116245862247,Normal
2012-02-09 21:51:33.444470784,-7.06,55.36,9.6,181.02,990.0,Bharati,False,0.1777033562371819,Normal
2012-02-09 23:00:33.573600256,-6.9,54.85,11.38,174.29,990.0,Bharati,False,0.1582170868513911,Normal
2012-02-10 00:09:33.702729728,-5.98,54.58,10.4,178.26,989.6,Bharati,False,0.168780569557994,Normal
2012-02-10 01:18:33.831858688,-4.04,47.38,8.49,177.27,989.0,Bharati,False,0.1965039199686117,Normal
2012-02-10 02:27:33.960988160,-3.37,48.83,9.37,175.22,989.0,Bharati,False,0.1847282208532649,Normal
2012-02-10 03:36:34.090117120,-3.26,51.61,9.52,176.47,989.0,Bharati,False,0.1818750021264493,Normal
2012-02-10 04:45:34.219246080,-1.44,42.23,6.59,167.52,989.0,Bharati,False,0.1872024257438005,Normal
2012-02-10 05:54:34.348375552,-1.03,43.71,6.0,157.36,988.3,Bharati,False,0.1870683244139575,Normal
2012-02-10 07:03:34.477505024,-0.92,44.85,3.57,130.95,988.0,Bharati,False,0.1757394126655664,Normal
2012-02-10 08:12:34.606633984,-0.54,44.91,2.52,130.68,988.0,Bharati,False,0.1713632090429727,Normal
2012-02-10 09:21:34.735763456,-0.4,62.42,5.08,156.92,988.0,Bharati,False,0.1797589434486345,Normal
2012-02-10 10:30:34.864892416,-0.58,65.49,6.99,160.8,988.0,Bharati,False,0.1800756577732803,Normal
2012-02-10 11:39:34.994021888,-1.47,80.86,7.2,161.63,988.0,Bharati,False,0.1512012248337244,Normal
2012-02-10 12:48:35.123150848,-2.08,90.0,7.57,163.38,988.0,Bharati,False,0.1148472630359107,Normal
2012-02-10 13:57:35.252280320,-2.07,88.66,7.97,160.37,988.0,Bharati,False,0.1161777748173484,Normal
2012-02-10 15:06:35.381409792,-2.29,91.11,8.39,162.84,988.7,Bharati,False,0.1121417599992097,Normal
2012-02-10 16:15:35.510538752,-2.56,93.71,6.97,165.17,989.0,Bharati,False,0.1095182570152311,Normal
2012-02-10 17:24:35.639667712,-2.48,90.13,6.33,159.04,989.0,Bharati,False,0.1298888166449337,Normal
2012-02-10 18:33:35.768797184,-2.1,80.04,7.3,159.66,989.0,Bharati,False,0.1529599733146738,Normal
2012-02-10 19:42:35.897926144,-1.79,69.94,9.08,159.47,989.47,Bharati,False,0.1668482772665369,Normal
2012-02-10 20:51:36.027055616,-1.73,67.85,10.5,161.5,990.0,Bharati,False,0.1460046030542168,Normal
2012-02-10 22:00:36.156185088,-2.73,79.89,11.43,172.71,990.0,Bharati,False,0.1121283326278677,Normal
2012-02-10 23:09:36.285314048,-2.92,79.53,12.37,172.96,990.23,Bharati,False,0.1030228935192587,Normal
2012-02-11 00:18:36.414443520,-2.79,76.26,11.49,173.74,991.0,Bharati,False,0.1209148436316593,Normal
2012-02-11 01:27:36.543572480,-1.53,58.7,9.66,167.72,991.4,Bharati,False,0.1645463763889769,Normal
2012-02-11 02:36:36.672701952,-2.81,63.87,11.98,175.69,992.0,Bharati,False,0.1268836058442792,Normal
2012-02-11 03:45:36.801830912,-3.5,64.06,12.29,180.7,991.88,Bharati,False,0.1197506638994629,Normal
2012-02-11 04:54:36.930959872,-4.4,67.4,13.08,184.28,991.0,Bharati,False,0.1080527905349377,Normal
2012-02-11 06:03:37.060089856,-3.88,60.44,11.48,191.31,991.0,Bharati,False,0.120960721610578,Normal
2012-02-11 07:12:37.189218816,-2.08,51.9,8.43,179.76,991.03,Bharati,False,0.1814164895464137,Normal
2012-02-11 08:21:37.318347776,-0.29,46.47,6.0,161.21,991.5,Bharati,False,0.1907411749905213,Normal
2012-02-11 09:30:37.447477248,0.28,40.49,4.05,147.96,992.0,Bharati,False,0.1634263528534834,Normal
2012-02-11 10:39:37.576606208,0.59,40.98,3.05,174.18,992.0,Bharati,False,0.1710821498957069,Normal
2012-02-11 11:48:37.705735680,1.09,45.43,2.93,191.44,992.0,Bharati,False,0.1718648126075269,Normal
2012-02-11 12:57:37.834864640,1.02,56.4,4.33,158.23,992.0,Bharati,False,0.1745693939898217,Normal
2012-02-11 14:06:37.963994112,0.43,62.12,3.07,169.18,992.0,Bharati,False,0.1653938764753334,Normal
2012-02-11 15:15:38.093123584,0.23,61.34,5.12,165.29,992.58,Bharati,False,0.1702079625382578,Normal
2012-02-11 16:24:38.222252544,-0.28,59.21,6.69,172.49,993.0,Bharati,False,0.1765128628369993,Normal
2012-02-11 17:33:38.351382016,-2.1,60.42,6.56,180.89,993.0,Bharati,False,0.1798518866583371,Normal
2012-02-11 18:42:38.480510976,-3.18,60.69,7.64,179.88,993.0,Bharati,False,0.1794192831073452,Normal
2012-02-11 19:51:38.609639936,-3.62,59.06,8.82,177.19,993.0,Bharati,False,0.185629976855068,Normal
2012-02-11 21:00:38.738769920,-4.28,58.59,8.0,181.12,993.0,Bharati,False,0.1837752385998295,Normal
2012-02-11 22:09:38.867898880,-5.55,57.2,8.23,185.62,993.0,Bharati,False,0.1833667389364926,Normal
2012-02-11 23:18:38.997027840,-7.32,59.97,9.17,195.88,993.0,Bharati,False,0.1596669741752523,Normal
2012-02-12 00:27:39.126157312,-8.75,64.12,9.3,202.08,992.7,Bharati,False,0.1481634980468127,Normal
2012-02-12 01:36:39.255286272,-8.28,57.27,8.91,195.43,992.0,Bharati,False,0.1776707372759428,Normal
2012-02-12 02:45:39.384415744,-7.91,52.47,8.85,192.42,992.0,Bharati,False,0.1779603046051284,Normal
2012-02-12 03:54:39.513544704,-7.69,51.64,7.82,193.84,991.92,Bharati,False,0.1813577950873444,Normal
2012-02-12 05:03:39.642674176,-7.04,49.67,8.05,186.91,991.12,Bharati,False,0.1865919085414635,Normal
2012-02-12 06:12:39.771803648,-6.21,48.13,8.72,178.55,990.57,Bharati,False,0.1968353080727397,Normal
2012-02-12 07:21:39.900932608,-5.0,44.6,7.05,177.0,990.0,Bharati,False,0.1978291299107182,Normal
2012-02-12 08:30:40.030062080,-4.11,39.8,7.87,168.0,989.32,Bharati,False,0.1791566503750303,Normal
2012-02-12 09:39:40.159191040,-2.91,35.79,6.58,158.71,989.0,Bharati,False,0.1614511138808776,Normal
2012-02-12 10:48:40.288320000,-2.32,36.18,6.32,155.09,988.35,Bharati,False,0.1622958943460894,Normal
2012-02-12 11:57:40.417449472,-2.0,38.68,5.2,144.26,988.0,Bharati,False,0.1640719818685901,Normal
2012-02-12 13:06:40.546578944,-1.68,39.48,4.7,149.18,987.8,Bharati,False,0.1669739696433671,Normal
2012-02-12 14:15:40.675707904,-1.59,41.51,3.83,158.62,987.13,Bharati,False,0.1804553629216055,Normal
2012-02-12 15:24:40.804837376,-1.66,42.06,2.46,162.89,987.0,Bharati,False,0.1821618035373388,Normal
2012-02-12 16:33:40.933966336,-1.78,44.11,3.57,160.24,987.0,Bharati,False,0.1950434846225661,Normal
2012-02-12 17:42:41.063095808,-2.56,46.47,5.07,170.98,986.22,Bharati,False,0.2039856857815974,Normal
2012-02-12 18:51:41.192224768,-4.02,49.99,6.01,181.04,986.0,Bharati,False,0.1940402302388522,Normal
2012-02-12 20:00:41.321353728,-5.22,49.43,6.96,179.34,986.0,Bharati,False,0.2028944228136887,Normal
2012-02-12 21:09:41.450483712,-6.53,50.57,8.77,177.72,985.9,Bharati,False,0.2003663241141653,Normal
2012-02-12 22:18:41.579612672,-7.23,52.12,9.08,178.83,985.03,Bharati,False,0.1896131535468846,Normal
2012-02-12 23:27:41.708741632,-7.85,50.52,11.06,178.09,985.0,Bharati,False,0.170918772609212,Normal
2012-02-13 00:36:41.837871104,-8.4,53.9,10.29,176.96,985.0,Bharati,False,0.1779735440020688,Normal
2012-02-13 01:45:41.967000064,-8.52,52.0,10.66,175.71,985.0,Bharati,False,0.1769140423164973,Normal
2012-02-13 02:54:42.096129536,-8.78,53.14,10.08,176.09,984.25,Bharati,False,0.1829724942979794,Normal
2012-02-13 04:03:42.225259008,-8.93,51.76,10.05,175.6,984.0,Bharati,False,0.1835915899110352,Normal
2012-02-13 05:12:42.354387968,-9.01,52.25,9.33,176.21,984.0,Bharati,False,0.1936483513730429,Normal
2012-02-13 06:21:42.483517440,-8.67,52.62,8.65,179.56,984.0,Bharati,False,0.197877918456316,Normal
2012-02-13 07:30:42.612646400,-7.52,47.41,8.0,176.68,984.0,Bharati,False,0.1990203384126969,Normal
2012-02-13 08:39:42.741775872,-6.07,43.49,6.83,173.67,984.0,Bharati,False,0.2002271194377522,Normal
2012-02-13 09:48:42.870904832,-4.9,42.24,6.47,171.98,983.83,Bharati,False,0.1940439277053824,Normal
2012-02-13 10:57:43.000033792,-4.11,43.54,5.98,159.52,983.17,Bharati,False,0.1877199924672582,Normal
2012-02-13 12:06:43.129163776,-3.42,45.98,4.89,159.0,983.0,Bharati,False,0.2001766334588372,Normal
2012-02-13 13:15:43.258292736,-2.89,43.85,3.36,145.95,983.0,Bharati,False,0.1854051557818099,Normal
2012-02-13 14:24:43.387421696,-2.62,45.08,2.17,115.86,983.0,Bharati,False,0.1571131280710718,Normal
2012-02-13 15:33:43.516551168,-2.14,45.57,2.17,111.11,982.93,Bharati,False,0.1524148514657811,Normal
2012-02-13 16:42:43.645680128,-1.72,46.35,1.4,59.08,983.0,Bharati,False,0.0838475623285041,Normal
2012-02-13 17:51:43.774809600,-1.5,45.42,1.44,119.07,982.97,Bharati,False,0.1450087733242441,Normal
2012-02-13 19:00:43.903938560,-1.91,53.75,2.1,319.07,982.28,Bharati,False,0.0710717036881033,Normal
2012-02-13 20:09:44.033068032,-1.2,50.84,1.41,252.72,982.0,Bharati,False,0.0987547520029001,Normal
2012-02-13 21:18:44.162197504,-2.07,57.96,2.32,299.25,982.0,Bharati,False,0.0901508883898992,Normal
2012-02-13 22:27:44.291326464,-2.14,58.08,1.66,285.83,982.0,Bharati,False,0.085158368678216,Normal
2012-02-13 23:36:44.420455936,-2.37,54.84,2.23,188.86,981.78,Bharati,False,0.1730542509889984,Normal
2012-02-14 00:45:44.549584896,-2.77,54.11,2.92,187.85,981.05,Bharati,False,0.1799537304632995,Normal
2012-02-14 01:54:44.678713856,-3.48,55.43,3.49,193.94,981.13,Bharati,False,0.1860067537174401,Normal
2012-02-14 03:03:44.807843840,-3.71,55.83,3.9,194.61,981.07,Bharati,False,0.1863493991021865,Normal
2012-02-14 04:12:44.936972800,-3.77,57.23,3.78,196.25,981.0,Bharati,False,0.1874541562028139,Normal
2012-02-14 05:21:45.066101760,-3.89,58.93,3.76,197.69,981.0,Bharati,False,0.1828776291094128,Normal
2012-02-14 06:30:45.195231232,-4.35,59.63,4.15,194.17,981.0,Bharati,False,0.182258824833662,Normal
2012-02-14 07:39:45.324360192,-4.82,63.3,4.39,192.86,981.0,Bharati,False,0.185717071506138,Normal
2012-02-14 08:48:45.453489664,-4.34,61.25,4.49,183.72,981.0,Bharati,False,0.1915189747962879,Normal
2012-02-14 09:57:45.582618624,-2.96,60.07,4.35,177.25,981.0,Bharati,False,0.1921566268071013,Normal
2012-02-14 11:06:45.711748096,-1.89,61.43,5.67,161.32,980.4,Bharati,False,0.1818471798178615,Normal
2012-02-14 12:15:45.840877568,-1.53,62.14,5.77,159.38,980.0,Bharati,False,0.1759373257583764,Normal
2012-02-14 13:24:45.970006528,-1.25,60.54,6.61,158.51,980.0,Bharati,False,0.1762358937207089,Normal
2012-02-14 14:33:46.099135488,-1.39,66.82,6.28,152.72,980.0,Bharati,False,0.166746863140375,Normal
2012-02-14 15:42:46.228264960,-1.41,66.8,6.53,157.41,980.0,Bharati,False,0.1712282043948144,Normal
2012-02-14 16:51:46.357393920,-1.55,70.32,6.75,156.97,980.0,Bharati,False,0.1661892856588656,Normal
2012-02-14 18:00:46.486523392,-1.3,67.35,6.71,157.65,980.0,Bharati,False,0.1642696600469366,Normal
2012-02-14 19:09:46.615652864,-1.2,68.69,6.26,158.4,980.38,Bharati,False,0.1668598540977511,Normal
2012-02-14 20:18:46.744781824,-1.46,77.75,6.14,155.07,980.98,Bharati,False,0.1530110480459018,Normal
2012-02-14 21:27:46.873911296,-1.6,81.24,5.79,153.94,981.0,Bharati,False,0.1434891505036733,Normal
2012-02-14 22:36:47.003040256,-1.6,82.92,5.95,151.84,981.0,Bharati,False,0.1403161005112318,Normal
2012-02-14 23:45:47.132169728,-1.72,84.17,5.69,154.31,981.0,Bharati,False,0.1322661902030236,Normal
2012-02-15 00:54:47.261298688,-1.96,86.79,4.38,159.01,981.0,Bharati,False,0.1201324529139883,Normal
2012-02-15 02:03:47.390427648,-2.22,87.96,3.8,162.11,981.0,Bharati,False,0.1150788889079143,Normal
2012-02-15 03:12:47.519557632,-2.39,87.71,2.73,158.81,981.0,Bharati,False,0.1118687803467623,Normal
2012-02-15 04:21:47.648686592,-2.95,84.7,2.08,190.29,981.0,Bharati,False,0.0988586724151186,Normal
2012-02-15 05:30:47.777815552,-3.36,69.73,2.56,193.74,981.0,Bharati,False,0.1611567651959547,Normal
2012-02-15 06:39:47.906945024,-4.09,64.32,3.47,196.85,981.0,Bharati,False,0.1757201357825348,Normal
2012-02-15 07:48:48.036073984,-4.42,63.94,3.88,189.65,981.0,Bharati,False,0.1843013600141521,Normal
2012-02-15 08:57:48.165203456,-5.15,65.89,5.44,184.16,981.5,Bharati,False,0.1851018566538282,Normal
2012-02-15 10:06:48.294332928,-5.59,63.35,6.18,181.57,982.0,Bharati,False,0.19757866415411,Normal
2012-02-15 11:15:48.423461888,-5.2,64.57,5.94,180.59,982.0,Bharati,False,0.1929990971167591,Normal
2012-02-15 12:24:48.552591360,-5.92,72.65,7.77,176.69,982.75,Bharati,False,0.1785605557852488,Normal
2012-02-15 13:33:48.681720320,-6.23,70.68,6.44,177.77,983.0,Bharati,False,0.1903481116949765,Normal
2012-02-15 14:42:48.810849792,-5.74,64.62,5.89,177.57,983.0,Bharati,False,0.1972265696994869,Normal
2012-02-15 15:51:48.939978752,-5.08,59.3,6.23,176.47,983.5,Bharati,False,0.2014839352943037,Normal
2012-02-15 17:00:49.069107712,-4.9,58.52,6.48,176.08,984.0,Bharati,False,0.2042087174642713,Normal
2012-02-15 18:09:49.198237696,-4.57,56.67,6.08,177.58,984.0,Bharati,False,0.2051980167294226,Normal
2012-02-15 19:18:49.327366656,-4.13,53.53,4.94,177.91,984.0,Bharati,False,0.2060662310925991,Normal
2012-02-15 20:27:49.456495616,-3.52,48.31,3.85,175.67,984.68,Bharati,False,0.2046193139780845,Normal
2012-02-15 21:36:49.585625088,-3.1,48.26,2.85,174.74,985.0,Bharati,False,0.1971310612413542,Normal
2012-02-15 22:45:49.714754048,-2.85,47.2,2.24,173.58,985.0,Bharati,False,0.1929106418718097,Normal
2012-02-15 23:54:49.843883520,-2.5,54.81,1.54,62.41,985.23,Bharati,False,0.0924851957918019,Normal
2012-02-16 01:03:49.973012480,-2.37,58.09,1.07,51.27,986.0,Bharati,False,0.0720334662139877,Normal
2012-02-16 02:12:50.102141952,-2.4,57.04,0.81,99.21,986.0,Bharati,False,0.1210408899084837,Normal
2012-02-16 03:21:50.231271424,-2.44,56.67,0.46,140.43,986.0,Bharati,False,0.1443948697901262,Normal
2012-02-16 04:30:50.360400384,-2.73,49.28,1.51,170.16,986.0,Bharati,False,0.1845211000911003,Normal
2012-02-16 05:39:50.489529344,-3.2,51.32,3.01,196.65,986.02,Bharati,False,0.188386570048076,Normal
2012-02-16 06:48:50.618658816,-3.85,49.33,3.16,184.19,986.7,Bharati,False,0.1952135735638899,Normal
2012-02-16 07:57:50.747787776,-4.48,49.74,3.88,192.78,987.0,Bharati,False,0.1919379021386139,Normal
2012-02-16 09:06:50.876917248,-5.02,52.82,4.65,194.5,987.0,Bharati,False,0.198639982027953,Normal
2012-02-16 10:15:51.006046720,-5.17,54.58,5.3,187.47,987.92,Bharati,False,0.1953704732154622,Normal
2012-02-16 11:24:51.135175680,-5.34,62.36,4.85,184.5,988.0,Bharati,False,0.1930467828304405,Normal
2012-02-16 12:33:51.264305152,-5.35,62.04,6.4,179.93,988.05,Bharati,False,0.1977569084658532,Normal
2012-02-16 13:42:51.393434112,-5.36,62.35,6.65,179.2,989.0,Bharati,False,0.1950400745586887,Normal
2012-02-16 14:51:51.522563584,-4.82,59.9,6.27,171.53,989.15,Bharati,False,0.2038917543780662,Normal
2012-02-16 16:00:51.651692544,-4.89,57.74,7.74,164.32,990.0,Bharati,False,0.1937316800568472,Normal
2012-02-16 17:09:51.780822016,-5.22,53.3,8.37,163.0,990.72,Bharati,False,0.1984630203349808,Normal
2012-02-16 18:18:51.909951488,-5.3,53.31,9.18,165.1,991.0,Bharati,False,0.1894788277162239,Normal
2012-02-16 19:27:52.039080448,-5.21,56.79,9.28,161.35,991.0,Bharati,False,0.1856985578050152,Normal
2012-02-16 20:36:52.168209408,-5.08,59.48,9.16,160.06,991.7,Bharati,False,0.1792152079067411,Normal
2012-02-16 21:45:52.297338880,-5.03,57.81,9.09,160.56,992.0,Bharati,False,0.1832753651688309,Normal
2012-02-16 22:54:52.426467840,-4.98,59.68,8.78,161.45,992.55,Bharati,False,0.1855414587239687,Normal
2012-02-17 00:03:52.555597312,-4.72,58.91,8.31,159.3,993.0,Bharati,False,0.1881199611785193,Normal
2012-02-17 01:12:52.684726784,-4.43,52.37,7.41,144.42,993.72,Bharati,False,0.1798052774765585,Normal
2012-02-17 02:21:52.813855744,-4.36,51.0,7.37,144.81,994.0,Bharati,False,0.1763910119028212,Normal
2012-02-17 03:30:52.942985216,-4.21,51.89,6.97,145.09,994.1,Bharati,False,0.1819839400179708,Normal
2012-02-17 04:39:53.072114176,-4.16,53.69,6.7,142.62,994.98,Bharati,False,0.1806505306639321,Normal
2012-02-17 05:48:53.201243648,-4.26,57.43,6.49,143.05,995.0,Bharati,False,0.1786219617308529,Normal
2012-02-17 06:57:53.330372608,-4.19,56.3,5.84,141.87,995.0,Bharati,False,0.1844012675095906,Normal
2012-02-17 08:06:53.459501568,-4.2,54.81,5.52,144.67,995.0,Bharati,False,0.1842346717647142,Normal
2012-02-17 09:15:53.588631552,-4.19,55.19,5.23,142.69,995.03,Bharati,False,0.1809876152975729,Normal
2012-02-17 10:24:53.717760512,-4.22,56.97,4.43,146.35,995.95,Bharati,False,0.1734983078610233,Normal
2012-02-17 11:33:53.846889472,-4.5,61.92,4.27,164.14,996.0,Bharati,False,0.1745885965774946,Normal
2012-02-17 12:42:53.976018944,-5.19,66.2,4.67,175.68,996.0,Bharati,False,0.1755414623931332,Normal
2012-02-17 13:51:54.105147904,-5.82,68.04,4.92,177.92,996.0,Bharati,False,0.1750121296514058,Normal
2012-02-17 15:00:54.234277376,-5.77,62.72,4.21,178.41,996.0,Bharati,False,0.1774215262142707,Normal
2012-02-17 16:09:54.363406336,-6.74,62.37,6.65,180.02,995.95,Bharati,False,0.1724047969812462,Normal
2012-02-17 17:18:54.492535808,-6.37,60.77,6.84,178.33,995.58,Bharati,False,0.1845105235635309,Normal
2012-02-17 18:27:54.621665280,-6.22,55.89,7.12,174.15,995.0,Bharati,False,0.19542096809138,Normal
2012-02-17 19:36:54.750794240,-6.12,53.53,6.64,173.97,995.0,Bharati,False,0.1963444288914448,Normal
2012-02-17 20:45:54.879923200,-5.91,53.68,6.02,173.02,995.0,Bharati,False,0.1994752735906261,Normal
2012-02-17 21:54:55.009052672,-5.41,52.02,6.43,170.19,995.0,Bharati,False,0.1995903161664134,Normal
2012-02-17 23:03:55.138181632,-5.05,53.05,7.02,166.34,994.43,Bharati,False,0.1918991041164204,Normal
2012-02-18 00:12:55.267311616,-4.29,53.3,7.07,160.49,994.0,Bharati,False,0.1922633870230864,Normal
2012-02-18 01:21:55.396440576,-3.95,53.75,6.83,159.29,994.0,Bharati,False,0.1938791234662615,Normal
2012-02-18 02:30:55.525569536,-3.62,55.17,6.66,159.23,994.0,Bharati,False,0.1934649996421323,Normal
2012-02-18 03:39:55.654699008,-3.4,56.19,6.59,161.92,994.0,Bharati,False,0.1957754763517447,Normal
2012-02-18 04:48:55.783827968,-3.38,58.71,6.27,158.86,994.0,Bharati,False,0.1886649649345327,Normal
2012-02-18 05:57:55.912957440,-3.08,59.34,5.68,155.65,994.0,Bharati,False,0.1844853003093937,Normal
2012-02-18 07:06:56.042086400,-2.79,59.28,4.66,144.85,994.0,Bharati,False,0.1764395525391812,Normal
2012-02-18 08:15:56.171215872,-2.69,59.76,4.18,136.91,994.0,Bharati,False,0.1715215700312757,Normal
2012-02-18 09:24:56.300345344,-3.35,73.07,5.4,159.11,994.0,Bharati,False,0.1648431379229187,Normal
2012-02-18 10:33:56.429474304,-3.41,71.2,4.38,154.0,994.0,Bharati,False,0.1699904377077555,Normal
2012-02-18 11:42:56.558603264,-3.21,67.89,4.01,154.78,994.0,Bharati,False,0.1767870370815654,Normal
2012-02-18 12:51:56.687732736,-3.28,69.62,4.24,155.3,994.0,Bharati,False,0.1708579075469044,Normal
2012-02-18 14:00:56.816861696,-3.51,72.62,3.75,159.83,994.0,Bharati,False,0.1649219253396447,Normal
2012-02-18 15:09:56.945991168,-3.67,73.02,3.5,162.68,994.0,Bharati,False,0.1688809110804962,Normal
2012-02-18 16:18:57.075120640,-4.08,70.51,4.15,176.85,994.0,Bharati,False,0.1708641753780936,Normal
2012-02-18 17:27:57.204249600,-4.06,75.02,4.59,174.34,994.0,Bharati,False,0.1663501308161833,Normal
2012-02-18 18:36:57.333379072,-4.03,81.09,5.9,168.72,994.0,Bharati,False,0.1533519709291371,Normal
2012-02-18 19:45:57.462508032,-4.01,76.25,7.79,163.58,994.0,Bharati,False,0.1608539238496519,Normal
2012-02-18 20:54:57.591637504,-4.68,83.47,7.4,168.56,994.0,Bharati,False,0.1435381746802403,Normal
2012-02-18 22:03:57.720766464,-4.26,74.28,8.67,161.41,994.0,Bharati,False,0.1642816369377777,Normal
2012-02-18 23:12:57.849895424,-4.58,79.36,8.35,163.39,994.0,Bharati,False,0.154255269049588,Normal
2012-02-19 00:21:57.979025408,-4.29,71.74,8.76,161.89,994.0,Bharati,False,0.1666986003989327,Normal
